J'ai épousé une poupée gonflable, J'ai épousé une poupée gonflable 
"Exhumation ; suivi de, L'orphelin",Exhumation
Jeremie le petit curieux,"Jérémie, le petit curieux"
006-un chien dans un jeu de quilles,Un chien dans un jeu de quilles
Ce pays de rêve - Tome 2 La déchirure,Ce pays de rêve
La route de Parramatta,La Route de Parramatta
Raconte-moi Pierre Elliott Trudeau - Nº 6,Pierre Elliott Trudeau
Retrouver Jade,Retrouver Jade - Nº 16
Le Jeu de la mouche et du hasard ,Le jeu de la mouche et du hasard
Erica je brise,Érica je brise
Zaq et moi - Tome 4,Zaq et moi. t. 4. Boomerang
French kiss 1986,FRENCH KISS 1986 T01
Les braises fument encore,Les braises fument encore ; suivi de Toute une classe de poètes disparus
Val-Jalbert,Val-jalbert noir et couleurs
ROSALIE T01,Rosalie
Globule au camp de vacances,Globule au camp de vacances 
Nancy criot qu'on lui prépare une fête,Nancy croit qu'on lui prépare une fête
"Selfies et sushis, volume 3",Selfies et sushis - Tome 3 Réconciliation
Le choix de Perrette, Le choix de Perrette 
Polo et le roulouboulou,POLO ET LE ROULOUBOULOU
À quatre doigts d'Edward Stachura : poésie,À quatre doigts d'Edward Stachura
Presque tout sol,Presque tout Sol
Baisers voyous,BAISERS VOYOUS
Un p'tit gars d'autrefois - Tome 1 L'apprentissage,Un p'tit gars d'autrefois
(K),EPISODE K T03 CE GENRE
Lygaya à quebec ,Lygaya à Québec
Une tonne de patates!,Une tonne de patates! 
L'écuyer de Vabrume [i.e. Valbrume],L'écuyer de Valbrume - Tome 2 - Le talisman de Maïra
Ma première bibliothèque Winnie l'ourson - Coffret,Winnie l'ourson
Les larmes de saint Laurent, Les larmes de saint Laurent 
Bone - Tome 2,Bone  t 2. La grande course
Marilou Polaire /,MARILOU POLAIRE T03
La Guerre de Mirial /,La guerre de Mirial - Nº 54
Le destin d'Éva,Le destin d'Éva 
"Alexis, fils de Raphaël","Alexis, fils de Raphaël "
"Urgel, Eso-- et eux","Urgel, Eso et...Eux"
Planète soccer - Tome 2 La vengeance,"Planète soccer, volume 2"
L'impression du souci ou L'étendue de la parole,L'impression du souci
L'écureuil noir, L'écureuil noir 
L'empreinte de la corneille,L'Empreinte de la corneille
Raphaëlle en miettes ,Raphaëlle en miettes
Ma tête est forte de celle qui danse /,Ma tête st forte de celle qui danse
CAPRICES DE PUSTULE,Les caprices de Pustule /
L'exil mauve,EXIL MAUVE
Secrets - Nº 14,Secrets
Garfield - NÂ° 28,Garfield
Madame Tout-le-monde - Tome 5 Ciel d'orage,Madame Tout-le-Monde
Tyranaël,L'autre rivage - Nº 10
Le don de la septième,Le don de la septième - Nº 14
Les dragouilles,Les dragouilles - Nº 13
Un homme et son peche les bel,Un homme et son péché
"Capitaine Flop, la grotte aux secrets",Capitaine Flop: La grotte aux secrets (2008)
Partie de pêche,PARTIE DE PECHE
L'énigme d'Émile ,ENIGME D'EMILE (L')
La Chute de Mirial,La chute de Mirial - Nº 50
Vengeances ,Vengeances
Coucou! petit espion,Coucou! petit espion!
Lit double,"Lit double, tome 2"
 L'homme-canon ,L'homme-canon
NUIT DES INFIRMIERES PSYC,La nuit des infirmières psychédéliques
NUIT DES INFIRMIERES PSYC,La nuit des infirmières psychédéliques 
La nuit des infirmières psychédéliques,La nuit des infirmières psychédéliques 
Les sortilèges du lac,Les Sortilèges du lac
D’encres et de silences,D'encres et de silences
Trilogie de contes de village livres-disques,Trilogie de contes de village
Trilogie de contes de village livres-disques, Coffret trilogie de contes de village 2e édition 
Trilogie de contes de village, Coffret trilogie de contes de village 2e édition 
YaYa et Zouk - Nº 2,La belle histoire /
Le parapluie jaune,PARAPLUIE JAUNE
La Promeneuse du Cap ,La promeneuse du Cap
"L'homme gris ; suivi de, Éva et Évelyne",L'homme gris
La cachette,CACHETTE
Éloïse et le vent - Nº 10,Éloïse et le vent
Poèmes d'amour,"Poèmes d'amour, 1966-1986"
Un été de Jade,Un été de jade
Vaincre la déprime,Prevenir combattre vaincre la
Le cycle,Le Cycle
La patience des immortels ,La patience des immortels
Le dernier chant des premiers peuples,Le dernier chant des Premiers Peuples /
La louve de mer,La Louve de mer - Tome 3 Les enfants de la Louve
Jon ,JON
Zâa,Le Medzador - NÂ° 4
Les allergies de Gabriel ,Les allergies de Gabriel
Gants jetes -les,Les gants jetés
911,911 /
L'École de l'Au-delà - Tome 1 L'entre-deux,L'école de l'au-delà
Quand le bonheur s'en mele,Quand le bonheur s'en mêle
Les Heures,Les heures
L'Adieu au monde ,L'adieu au monde
Voleurs de sucre ,Voleurs de sucre
Voleurs de sucre ,VOLEURS DE SUCRE
Voleurs de sucre,VOLEURS DE SUCRE
Ange gardien - Tome III,Ange gardien  t. 3 Abel et Kanin
Le passé simplifié,Le passé simplifié /
Tentations voluptueuses,Tentations voluptueuses - 2e édition
Max Mallette,Max Mallette : le secret du Santa Rosa
Il n'y eut pas de rêve cette année-la,Il n'y eut pas de rêve cette année-là
Capitaine Static.,Capitaine Static
 Le sourd dans la ville ,Le sourd dans la ville
Le Monde merveilleux d'Anouchka - Tome 5 Anouchka au Camp Surprises extrêmes,Anouchka au camp Surprises extrêmes
 Hivernages ,Hivernages
Si j'avais su...,Si j'avais su..
Le goût du paradis,GOUT DU PARADIS
Histoires drôles et devinettes en folie /,Histoires drôles et devinettes en folie 4
Partie de cache-cache -une,Une partie de cache-cache
Les Zintrépides,Terreur sur la ville - Nº 2
Juliette en Europe ,Juliette en Europe /
Les soucis d'un Sansoucy,Trahison - Nº 6
L'invisible menace ,INVISIBLE MENACE (L')
Les règles de Simon /,Les règles de Simon - Nº 2
Les miniAtomix,Les miniAtomix : la zone
L’étranger de l’Île-Dupas,L'étranger de l'île Dupas
Les jours de Sarah,Les jours de Sarah : roman
"De mères en filles, tome 3 - Anaïs","De mères en filles, tome 3"
FELICIEN ET LES BALEINES,Félicien et les baleines
Flore Cocon,Flore cocon
Les quatre saisons - Tome 4,Hiver /
Les Affreux : Reine et la planète des Vieux Garçons,Les Affreux
Un joyeux cirque! ,Un joyeux cirque!
Incident à Val-Jalbert  - NÂ° 4,Incident à Val-Jalbert
Je ne pleure jamais!,JE NE PLEURE JAMAIS
GD DETOUR (LE),Le grand détour
IInfidèles,Infidèles
BAR-MITSVA DE SAMUEL (LA),La bar-mitsva de Samuel
C'est quand le printemps?,C'est quand le printemps? 
 Comment écrire des histoires - Guide de l'explorateur ,Comment écrire des histoires
Pour filles seulement... - Tome 2,Pour filles seulement... Volume 2
L'agente secrète T.D.A. : mission : R1.Suspect.MG,L'agente secrète T.D.A.
"Haute-Ville, Basse-Ville ","Haute-Ville, Basse-Ville"
"Haute-Ville, Basse-Ville "," Haute-Ville, Basse-Ville  "
"Haute-Ville, Basse-Ville"," Haute-Ville, Basse-Ville  "
Feutrine et l'araignée,Feutrine et l'araignee #1
Une semaine de rêve,Une semaine de rêves
 Le maître de jeu ,Le Maître de jeu
Le choc des rêves,Le vol des chimères III
La mort dans l'âme - NÂ° 52,La mort dans l'âme
Le Balafré du Cap du Diable,Le balafré du cap du Diable
Planète soccer - Tome 2 La vengeance,Planète soccer
Les dragouilles - NÂ° 12,Les dragouilles
Deux espions sous la pluie #12 moyen,"Collection Souriceau, [7-8 ans]"
VIBRATION DES ASTRES,La vibration des astres éteints
INFERNALE FAUSSE BALLE,L'infernale fausse balle 
Favorite book of tales,My favourite tales & activities book
Le trésor des ondins - NÂ° 5,Aïnako
Pays de légendes,Pays de légendes /
Garfield,Garfield - NÂ° 51
Le jardin oublié,Le Jardin oublié 
Chronos,Chronos - Tome 1
Un Noël étoilé,Noel etoile -un #15
Avant la genèse qui est arrivée après,Avant la genèse qui est arrivée après /
COMME UNE PEAU DE CHAGRIN,Comme une peau de chagrin
 Princesse Yennenga ,Princesse Yennenga
L'histoire d'un livre,"Le livre, du manuscrit à la librairie"
Au fond de l'air,au fond de l'air
La Curieuse histoire d'un chat Moribond ,La curieuse histoire d'un chat moribond
KABOUM T23 LA VENGEANCE,Kaboum
Or - Nº 23,Or
Les enfants de Poséidon,Les enfants de Poséidon - Tome 2
"Haïti, mon pays",Haïti mon pays
De mères en filles v.4 Ava,"De mères en filles, tome 4"
Romance noire en deux mouvements : ailleurs-- ici--,Romance noire en deux mouvements
074-les recettes de ma mere,Les recettes de ma mère
Nouvelles érotiques de femmes,Nouvelles érotiques de femmes (Tome 2)
Feu - L'étranger,Feu
Feu - L'étranger,"Feu, tome 2"
Feu,"Feu, tome 2"
Cherche et trouve,La maison de Mickey
Captive,Captive 
La fille du Cardinal - Tome 2,La fille du cardinal
 La guerre des arts ,La guerre des arts
La Nuit des cent pas ,La nuit des cent pas
La vraie vie /,La vraie vie
PAVEL,Pavel 
Le golfeur et le millionnaire un conte sur le bonheur et les secrets du golf,Le golfeur et le millionnaire
"Bangkok, chaud et humide",L'univers Gulliver
Le domaine Grisloire t.2 La fille qui explose,DOMAINE GRISLOIRE T02
La théorie du drap contour ,La théorie du drap contour (version du 2016-03-18)
La théorie du drap contour , La théorie du drap contour 
La théorie du drap contour (version du 2016-03-18), La théorie du drap contour 
Monsieur Engels, Monsieur engels 
Le retour des disparus,Retour des disparus bola0003
Rennes-le-Château à La lumière daVinci,Renne-le-Château à la lumière Da Vinci
Adam Chevalier,ADAM CHEVALIER
La cachette,CACHETTE
La grande aventure,GDE AVENTURE (LA)
La chasse aux oeufs de Pâques,Chasse aux oeufs de paques -la
Les saisons de l'espérance - Tome 1,"Les saisons de l’espérance, tome 1- L’innocence"
Ces enfants d'ailleurs,Ces enfants d'ailleurs t2
Les voyageurs malgré eux,Les voyageurs malgré eux - NÂ° 124
Ma vie est entre tes mains,Ma vie est entre tes mains 
Ma vie est entre tes mains,Fanette
Ma vie est entre tes mains ,Fanette
DIXIE,Dixie
La promesse d'un baiser,Promesse d'un baiser -la
 La danseuse ,La danseuse
 La danseuse ,La Danseuse
La danseuse,La Danseuse
Plaisirs d'été et d'hiver,PLAISIRS D'ETE ET D'HIVER
Le soleil contre les vitrines,Le soleil contre les vitrines : tanka
Badal,Badal - NÂ° 104
CAVALE (LA),La cavale /
CAVALE (LA),La cavale
La cavale /,La cavale
Le Grand XXIIIe Ou ce qui arriva lorsqu'un orphelin de la Basse-Cité devint roi des elfes et l'éprouvante et merveilleuse odyssée qui s'ensuivit,"Le Grand XXIIIe, ou, Ce qui arriva lorsqu'un orphelin de la Basse-Cité devint roi des elfes et l'éprouvante et merveilleuse odyssée qui s'ensuivit"
DEVANT MA MAISON,Devant ma maison /
L'indistinct,Indistinct -l'
"En route, Tournedos!","En route, Tournedos ! - Nº 29"
La mèche blanche,La mèche blanche - Nº 18
Lucifère première,Lucifère Première
Repentir(s) - Nº 30,Repentir(s)
Trop-- bavarde! /,Trop-- bavarde!
Juliette et Roméo ,Juliette et Roméo
Cupcakes et claquettes - Tome 4 Le coeur dans les nuages,"Cupcakes et claquettes, volume 4"
Garfield,Garfield - NÂ° 44
Une autre curieuse histoire d'un chat moribond (version du 2017-10-06),Une autre curieuse histoire d'un chat moribond 
Traces et repentirs,"Traces et repentirs, [1967-1970]"
"Lumière, l'arbre, le trait","La lumière, l'arbre, le trait"
BLADE T01 EMBUSQUE,Blade
Souvenirs de la banlieue - tome 5,Souvenirs de la banlieue
La poussière du temps,La Poussière du temps (intégrale) 
Rosalie la ronde,ROSALIE LA RONDE NO04
Mélusine et Philémon,Mélusine et Philémon - Tome 4 Le cri de la femme-serpent
 Le Cahier noir ,Le cahier noir
Caillou au zoo /,Caillou: Au zoo
Bande dessinée 3,The Trash Pack Bande dessinée
Le père Noël a la varicelle ,Le père Noël a la varicelle
Le père Noël a la varicelle ,PERE NOEL A LA VARICELL
Le père Noël a la varicelle,PERE NOEL A LA VARICELL
Tu es Julie,TU ES JULIE
Le secret de Mhorag,"Le Secret de Mhorag, tome 2"
L'héritier du secret,Heritier du secret -l'
Le petit Capuchon rouge /,Le petit Capuchon rouge - Nº 149
"La nuit, tous les dieux sont noirs ","La nuit, tous les dieux sont noirs"
L'oeil de la corneille,OEIL DE LA CORNEILLE
Le Cachot de Hautefaille,Le cachot de Hautefaille
Le Talisman de Nergal - Tome 1 L'élu de Babylone,"Le Talisman de Nergal, volume 1"
Natania : chant littéraire,Natania
"Shakespeare en 30 secondes 50 aspects de son œuvre, de sa vie et de son héritage, expliqués en moins d’une minute",Shakespeare en 30 secondes
"L'Enquêteur du paranormal, tome 3","L'enquêteur du paranormal, tome 3"
L'Ombre des monastères,L'ombre des monastères - Nº 59
Amnesia,Amnesia 
Pakkal : le soleil bleu,Pakkal
"Mélusine et Philémon, tome 4",Mélusine et Philémon - Tome 4 Le cri de la femme-serpent
Po-Paul et le contrôleur de chiens,PO-PAUL ET LE CONTROLEU
Le vent en parle encore ,Le vent en parle encore
Caillou,Caillou : la dispute
Garfield - Nº 68, Garfield
"Rue Sainte-Catherine Est, métro Beaudry ",Rue Sainte-Catherine Est
" Chick Lit, tome 5",Chick lit
PSY MALGRE MOI EPISODE 9,Psy malgré moi
PSY MALGRE MOI EPISODE 9,De la façon de repousser celui qu'on aime
Psy malgré moi,De la façon de repousser celui qu'on aime
Un simple doldat,Un simple soldat
BANQUET DES PIRATES (LE),Le banquet des pirates 
 Paul et les fées ,Paul et les fées
 La grosse femme d'à côté est enceinte ,La grosse femme d'à côté est enceinte
Le comte de Saint-Germain,Le Comte de Saint-Germain - Tome 1 Le mystère
 Le Carnet du Cynique ,Le carnet du cynique
L'obsession du mal,L'obéissance impure
L'heptapole  v.1 Le code  v.2  L'unicapitale  v.3 Le deuxième étage,L'Heptapole - Tome 3 - Nº 103
La tour sans ombre,La Tous sans ombre
La Bête et sa cage,La bête et sa cage
"Ils ne demandaient qu'à brûler : poèmes, 1960-1986",Ils ne demandaient qu'à brûler
Le coffret de la délivrance,Les femmes de la honte
Sonates pour Odi-menvatts,Concertos pour Odi-menvatts
Dans sa bulle ,DANS SA BULLE
Nous tous deja morts,Nous tous déjà morts
Grand Nord Récits légendaires inuit,Grand Nord
À l'ombre du clocher,À l'ombre du clocher - Tome 4 Au rythme des saisons
Superhéros - Nº 6,Superhéros
"Garfield, poids lourd  v.14",Garfield
"Le quatuor de l'errance ; suivi de, La traversée du désert",Le quatuor de l'errance
"Le Fabuleux Roman d'un pays, tome 1",Le fabuleux roman d'un pays
Au cœur de la vallée - Tome 2,Au coeur de la vallée - t. 2. Partir ou rester
Mort au roi!,Alexandre - Mort au Roi ! - NÂ° 4
Lili Blues,Lili blues /
Dessins à la plume,"Dessins à la plume ; suivi de, Histoires entre quatre murs"
"Loup détective, volume 3",Loup détective - Tome 3 Pagaille à Couzudor
D'ailleurs : nouvelles,D'ailleurs
Ça roule avec Charlotte!,Ça roule avec Charlotte - NÂ° 10
VICTOR CORDI T04 LE COEUR,Victor Cordi
Les fantômes de Péka,Les fantômes de Péka - NÂ° 3
Les intrusions de l'oeil,Les intrusions de l'oeil; suivi d'un Petit traité de beauté
l'heure du thé,L'heure du thé : haïku
Le Cercle des pénitents,Le cercle des pénitents 
Même pas vrai,Même pas vrai /
Adrénaline,Adrénaline :
JOUFOU découvre Montréal,Joufou decouvre montreal
Garfield,Garfield - NÂ° 3
RADISSON T01 FILS IROQUOI,Radisson
Mum,MUM
Miss Solitude - Nº 88,Miss Solitude
Miss Solitude - Nº 88,Miss Solitude /
Miss Solitude,Miss Solitude /
TREIZE - Tome 3 Seul dans la tourmente,"Treize, tome 3"
Les improductifs,Les Improductifs 
Les improductifs, Les Improductifs 
Les Improductifs , Les Improductifs 
"C't'à ton tour, Laura Cadieux"," C't'à ton tour, Laura Cadieux "
(K),EPISODE K T02 LE DEP'
Dix nouvelles de science..,Dix nouvelles de science-fiction
Boite a lecture (12) calinours #1 [r],La boîte à lecture
Petites géographies orientales,PTES GEOGRAPHIE.ORIENTALE
Hélène de Champlain - Tome 2 (compact) L'érable rouge,Hélène de Champlain
Jack le héros ,JACK LE HEROS
Cupcakes et claquettes - Tome 4 Le coeur dans les nuages,"Cupcakes et claquettes, volume 4"
KABOUM T29 LE VOL D'INSEC,Kaboum
 Aliénations ,Aliénations
Un livre sans histoire,Un livre sans histoire - Nº 23
C'est à moi ! ,Caillou: C'est à moi!
Le Cratère - Tome 2,Le cratère
La folle enquête Ferron - NÂ° 3,La folle enquête Ferron
"Personne ne sait que je t'aime José Acquelin et Martine Audet ; musiques originales, Michel F. Côté [ensemble multi-supports] /",Personne ne sait que je t'aime
L'affaire Léonie Lachance,Chez Mimi
TARENTELLE,Tarentelle
La Saga de Freydis Karlsevni,La saga de Freydis Karlsevni
De profundis : tôt ou tard,Hubbly bubbly blues
Chère Laurette - Tome 2 (compact) À l'écoute du temps,Chère Laurette
Lumignon et la mer de Confettis - NÂ° 3,Lumignon et la mer de confettis
L'échéance du vendredi,L'échéance du vendredi ; suivi de Paradis perdu
 Le ciel de Québec ,Le Ciel de Québec
Main etrangere -la,La main étrangère
Les Enfants de Roches-Noires - Tome 2 Ceux de la terre,"Les enfants de Roches-Noires, tome 2"
Histoires de livres ,Histoires de livres
Le cri du cerf,Le Cri du cerf
C'est la faute à Mario Lemieux,C'est la faute à… - Tome 2 C'est la faute à Mario Lemieux
