id1,data_base1,title1,author1,isbn1,title_raw1,author_raw1,isbn_raw1,id2,data_base2,title2,author2,isbn2,title_raw2,author_raw2,isbn_raw2
<http://recif.litterature.org/ontologie/entite/oeuvre/10853>,ILE,poemes choisis,['nelligan emile'],['978289018373X'],Poèmes choisis,"['""Nelligan, Émile""']","['""2-89018-373-4 (br.)""']",<http://banq.qc.ca/livre/83900>,Depot_legal,poemes choisis,['pierre taming'],[],Poèmes choisis,"['""Pierre"" ""Taming""']",[]
<http://recif.litterature.org/ontologie/entite/oeuvre/6450>,ILE,les insolences du frere untel,['laurendeau andre'],[],Les insolences du frère Untel,"['""Laurendeau, André""']","['""""']",https://www.babelio.com/livres/Desbiens-Les-insolences-du-Frere-Untel/45346,Babelio,les insolences du frere untel,['jean-paul desbiens'],['978276190793X'], Les insolences du Frère Untel ,[['Jean-Paul  Desbiens']],['9782761907934']
<http://recif.litterature.org/ontologie/entite/oeuvre/9094>,ILE,jeremie et barabbas,['dube rodolphe'],[],Jérémie et Barabbas,"['""Dubé, Rodolphe""']","['""""']",<http://www.sogides.com/livre/118403>,ADP,jeremie et barabas,['gertel'],['000000009041X'],Jeremie et barabas,"['""F. GERTEL""']","['""0000000090414""']"
<http://banq.qc.ca/livre/109593>,Depot_legal,la mer en colie,['dominic turgeon'],['978289553021X'],La mer en colie,"['""Dominic G."" ""Turgeon""']","['""2895530211""']",<http://recif.litterature.org/ontologie/entite/oeuvre/11749>,ILE,la mer en soi,['renaud therese'],[],La mer en soi,"['""Renaud, Thérèse""']","['""""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/10702>,ILE,l oeil de verre,['massicotte sylvie'],['978292119731X'],L'oeil de verre,"['""Massicotte, Sylvie""']","['""2-921197-31-6 (br.)""']",<http://banq.qc.ca/livre/144307>,Depot_legal,ecueil de verre,['vincent beauchemin'],[],Écueil de verre,"['""Vincent"" ""Beauchemin""']",[]
<http://banq.qc.ca/livre/109293>,Depot_legal,poemes du lendemain 10,['isabelle forest'],['978289046662X'],Poèmes du lendemain 10,"['""Isabelle"" ""Forest""']","['""2890466620""']",<http://recif.litterature.org/ontologie/entite/oeuvre/13836>,ILE,poemes du lendemain,['audet martine'],[],Poèmes du lendemain,"['""Audet, Martine""']","['""""']"
https://www.babelio.com/livres/Ouellet-Dun-dieu-lautre/851441,Babelio,d un dieu l autre,['francois ouellet'],['978292105397X'], D'un dieu l'autre ,[['François  Ouellet']],['9782921053976'],<http://recif.litterature.org/ontologie/entite/oeuvre/9415>,ILE,d un cri a l autre,['laberge marie'],[],D'un cri à l'autre,"['""Laberge, Marie""']","['""""']"
<http://www.sogides.com/livre/143204>,ADP,elementaires,['andree maillet'],['978289006891X'],Élémentaires,"['""Andrée Maillet""']","['""9782890068919""']",<http://recif.litterature.org/ontologie/entite/oeuvre/21932>,ILE,elementaires,['bedard pierre'],[],Elémentaires,"['""Bédard, Pierre""']","['""""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/10988>,ILE,poesie,['ouellette fernand'],[],Poésie,"['""Ouellette, Fernand""']","['""""']",<http://banq.qc.ca/livre/284637>,Depot_legal,poesies,['-x garneau'],['978276379311X'],Poésies,"['""F.-X."" ""Garneau""']","['""9782763793115""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/10988>,ILE,poesie,['ouellette fernand'],[],Poésie,"['""Ouellette, Fernand""']","['""""']",<http://banq.qc.ca/livre/9376>,Depot_legal,poesie,['steven ouellet'],['978298033612X'],Poésie,"['""Steven"" ""Ouellet""']","['""2980336122""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/10988>,ILE,poesie,['ouellette fernand'],[],Poésie,"['""Ouellette, Fernand""']","['""""']",<http://banq.qc.ca/livre/288345>,Depot_legal,poesies,['marcelle tessier-lebarbe'],['978298136630X'],Poésies,"['""Marcelle"" ""Tessier-Lebarbé""']","['""9782981366306""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/10988>,ILE,poesie,['ouellette fernand'],[],Poésie,"['""Ouellette, Fernand""']","['""""']",<http://banq.qc.ca/livre/281602>,Depot_legal,poesies,['emile nelligan'],['978289406329X'],Poésies,"['""Émile"" ""Nelligan""']","['""9782894063293""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/10988>,ILE,poesie,['ouellette fernand'],[],Poésie,"['""Ouellette, Fernand""']","['""""']",<http://banq.qc.ca/livre/141908>,Depot_legal,poesie,['pierre bourgault'],['978298057430X'],Poésie,"['""Pierre P."" ""Bourgault""']","['""2980574309""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/10988>,ILE,poesie,['ouellette fernand'],[],Poésie,"['""Ouellette, Fernand""']","['""""']",<http://www.sogides.com/livre/189767>,ADP,poevie,['gilbert langevin'],['978289295132X'],Poévie,"['""Gilbert Langevin""']","['""9782892951325""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/10988>,ILE,poesie,['ouellette fernand'],[],Poésie,"['""Ouellette, Fernand""']","['""""']",<http://banq.qc.ca/livre/10081>,Depot_legal,poesie,['roland morisseau'],['978289135042X'],Poésie (1960-1991),"['""Roland"" ""Morisseau""']","['""2891350421""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/10988>,ILE,poesie,['ouellette fernand'],[],Poésie,"['""Ouellette, Fernand""']","['""""']",<http://banq.qc.ca/livre/25299>,Depot_legal,poesie,['martin cote'],[],Poésie,"['""Martin"" ""Côté""']",[]
<http://recif.litterature.org/ontologie/entite/oeuvre/10988>,ILE,poesie,['ouellette fernand'],[],Poésie,"['""Ouellette, Fernand""']","['""""']",<http://banq.qc.ca/livre/362266>,Depot_legal,poesie,['christian huot'],['978298155840X'],Poésie,"['""Christian"" ""Huot""']","['""9782981558404""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/10988>,ILE,poesie,['ouellette fernand'],[],Poésie,"['""Ouellette, Fernand""']","['""""']",<http://banq.qc.ca/livre/46804>,Depot_legal,poesies,['emile nelligan'],['978289052736X'],Poésies,"['""Émile"" ""Nelligan""']","['""2890527360""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/10988>,ILE,poesie,['ouellette fernand'],[],Poésie,"['""Ouellette, Fernand""']","['""""']",<http://banq.qc.ca/livre/90881>,Depot_legal,poesies,['alfred garneau'],['978289583020X'],Poésies,"['""Alfred"" ""Garneau""']","['""2895830207""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/10988>,ILE,poesie,['ouellette fernand'],[],Poésie,"['""Ouellette, Fernand""']","['""""']",<http://banq.qc.ca/livre/41320>,Depot_legal,poevie,['gilbert langevin'],['978289295132X'],Poévie,"['""Gilbert"" ""Langevin""']","['""2892951321""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/4121>,ILE,sens interdit,['beausoleil claude'],[],Sens interdit,"['""Beausoleil, Claude""']","['""""']",<http://banq.qc.ca/livre/105691>,Depot_legal,eden interdit,['mary perron'],['978298074200X'],Éden interdit,"['""Mary J."" ""Perron""']","['""2980742007""']"
<http://banq.qc.ca/livre/301414>,Depot_legal,redemption,['danny dufour'],['978298137840X'],Rédemption,"['""Danny"" ""Dufour""']","['""9782981378408""']",<http://recif.litterature.org/ontologie/entite/oeuvre/15740>,ILE,redemption,['girard rodolphe'],[],Rédemption,"['""Girard, Rodolphe""']","['""""']"
<http://www.sogides.com/livre/425417>,ADP,les effets de la lune,['david varner'],['978276402465X'],Les effets de la Lune,"['""David Varner""']","['""9782764024652""']",<http://recif.litterature.org/ontologie/entite/oeuvre/6581>,ILE,les contes de la lune,['dessaulles henriette'],[],Les Contes de la lune,"['""Dessaulles, Henriette""']","['""""']"
<http://banq.qc.ca/livre/259031>,Depot_legal,une fete d enfer,['meredith badger'],['978276259042X'],Une fête d'enfer,"['""Meredith"" ""Badger""']","['""9782762590425""']",<http://recif.litterature.org/ontologie/entite/oeuvre/9756>,ILE,une vie d enfer,['laurendeau andre'],[],Une Vie d'enfer,"['""Laurendeau, André""']","['""""']"
<http://banq.qc.ca/livre/82678>,Depot_legal,les couleurs,['michelle connell'],['978276250865X'],Les couleurs,"['""Michelle"" ""O\'Connell""']","['""2762508657""']",<http://recif.litterature.org/ontologie/entite/oeuvre/4210>,ILE,les voleurs,['benoit jacques'],[],Les voleurs,"['""Benoit, Jacques""']","['""""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/19160>,ILE,les echos,['routhier adolphe-basile'],[],Les échos,"['""Routhier, Adolphe-Basile""']","['""""']",<http://www.sogides.com/livre/398972>,ADP,les echecs,['alain le guerrier'],['978276402143X'],Les échecs,"['""Alain Le Guerrier""']","['""9782764021439""']"
<http://banq.qc.ca/livre/74647>,Depot_legal,a coeur ouvert,['rouville berger'],['978298054605X'],À coeur ouvert,"['""Rouville"" ""Berger""']","['""2980546054""']",<http://recif.litterature.org/ontologie/entite/oeuvre/8659>,ILE,a coeur ouvert,['gurik robert'],[],A coeur ouvert,"['""Gurik, Robert""']","['""""']"
<http://banq.qc.ca/livre/74647>,Depot_legal,a coeur ouvert,['rouville berger'],['978298054605X'],À coeur ouvert,"['""Rouville"" ""Berger""']","['""2980546054""']",<http://recif.litterature.org/ontologie/entite/oeuvre/21189>,ILE,a ciel ouvert,['bertrand claudine'],[],À ciel ouvert,"['""Bertrand, Claudine""']","['""""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/19039>,ILE,opuscules,['ferland jean-baptiste-antoine'],[],Opuscules,"['""Ferland, Jean-Baptiste-Antoine""']","['""(Rel.)""']",<http://banq.qc.ca/livre/93089>,Depot_legal,corpuscules,['francois papik'],['978298069070X'],Corpuscules,"['""François"" ""Papik""']","['""2980690708""']"
<http://banq.qc.ca/livre/232102>,Depot_legal,l ile du dragon,['nancy montour'],['978289579234X'],L'île du dragon,"['""Nancy"" ""Montour""']","['""9782895792345""']",<http://recif.litterature.org/ontologie/entite/oeuvre/8217>,ILE,l isle au dragon,['godbout jacques'],[],L'isle au dragon,"['""Godbout, Jacques""']","['""""']"
<http://banq.qc.ca/livre/71943>,Depot_legal,souvenirs de demain,['jacques coderre'],['978292275900X'],Souvenirs de demain,"['""Jacques"" ""Coderre""']","['""2922759008""']",<http://recif.litterature.org/ontologie/entite/oeuvre/13349>,ILE,souvenirs pour demain,['toupin paul'],[],Souvenirs pour demain,"['""Toupin, Paul""']","['""""']"
<http://banq.qc.ca/livre/71943>,Depot_legal,souvenirs de demain,['jacques coderre'],['978292275900X'],Souvenirs de demain,"['""Jacques"" ""Coderre""']","['""2922759008""']",<http://recif.litterature.org/ontologie/entite/oeuvre/13350>,ILE,souvenirs pour demain,['toupin paul'],[],Souvenirs pour demain,"['""Toupin, Paul""']","['""""']"
<http://banq.qc.ca/livre/71943>,Depot_legal,souvenirs de demain,['jacques coderre'],['978292275900X'],Souvenirs de demain,"['""Jacques"" ""Coderre""']","['""2922759008""']",<http://recif.litterature.org/ontologie/entite/oeuvre/13351>,ILE,souvenirs pour demain,['toupin paul'],[],Souvenirs pour demain,"['""Toupin, Paul""']","['""""']"
<http://banq.qc.ca/livre/167121>,Depot_legal,sauve-moi comme tu m aimes,['anique poitras'],['978276440425X'],Sauve-moi comme tu m'aimes,"['""Anique"" ""Poitras""']","['""2764404255""']",<http://recif.litterature.org/ontologie/entite/oeuvre/26500>,ILE,lis-moi comme tu m aimes,['cholette marie'],[],Lis-moi comme tu m'aimes,"['""Cholette, Marie""']","['""""']"
https://www.babelio.com/livres/Legault-Amourcom/184845,Babelio,amour com,['michel legault'],[], Amour.com ,[['Michel  Legault']],[],<http://recif.litterature.org/ontologie/entite/oeuvre/13726>,ILE,amour fou,['warnant-cote marie-andree'],[],Amour fou,"['""Warnant-Côté, Marie-Andrée""']","['""""']"
https://www.babelio.com/livres/Legault-Amourcom/184845,Babelio,amour com,['michel legault'],[], Amour.com ,[['Michel  Legault']],[],<http://banq.qc.ca/livre/43012>,Depot_legal,amour fou,['a bates'],['978276258603X'],Amour fou,"['""A."" ""Bates""']","['""2762586038""']"
<http://banq.qc.ca/livre/244768>,Depot_legal,virginie,['marie-eve sevigny'],"['978292379001X', '978292379000X']",Virginie,"['""Marie-Ève"" ""Sévigny""']","['""9782923790015""', '""9782923790008""']",<http://recif.litterature.org/ontologie/entite/oeuvre/6733>,ILE,virginie,['dube marcel'],[],Virginie,"['""Dubé, Marcel""']","['""""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/8123>,ILE,abecedaire,['giguere roland'],[],Abécédaire,"['""Giguère, Roland""']","['""""']",<http://banq.qc.ca/livre/248421>,Depot_legal,abecedaire,['martine doyon'],['978289512763X'],Abécédaire,"['""Martine"" ""Doyon""']","['""9782895127635""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/8123>,ILE,abecedaire,['giguere roland'],[],Abécédaire,"['""Giguère, Roland""']","['""""']",<http://www.sogides.com/livre/335479>,ADP,abecedaire r,['collectif'],['978289543780X'],Abecedaire (petits imagiers) [r],"['""Collectif""']","['""9782895437802""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/8123>,ILE,abecedaire,['giguere roland'],[],Abécédaire,"['""Giguère, Roland""']","['""""']",<http://banq.qc.ca/livre/109557>,Depot_legal,abecedaire,['nane couzier'],['978292226517X'],Abécédaire,"['""Nane"" ""Couzier""']","['""292226517X""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/8123>,ILE,abecedaire,['giguere roland'],[],Abécédaire,"['""Giguère, Roland""']","['""""']",<http://banq.qc.ca/livre/248423>,Depot_legal,abecedaire,['martine doyon'],['978289512764X'],Abécédaire,"['""Martine"" ""Doyon""']","['""9782895127642""']"
<http://banq.qc.ca/livre/162213>,Depot_legal,la suite du temps,['daniel sernine'],"['978292214590X', '978292214597X', '978289615021X']",La suite du temps,"['""Daniel"" ""Sernine""']","['""2922145905""', '""2922145972""', '""9782896150212""']",<http://recif.litterature.org/ontologie/entite/oeuvre/22562>,ILE,la trame du temps,['la chance michaël'],[],La trame du temps,"['""La Chance, Michaël""']","['""""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/11029>,ILE,le jeu des saisons,['ouellette-michalska madeleine'],[],Le jeu des saisons,"['""Ouellette-Michalska, Madeleine""']","['""""']",<http://banq.qc.ca/livre/175044>,Depot_legal,l ame des saisons,['louise fleury'],['978292202706X'],L'âme des saisons,"['""Louise"" ""Fleury""']","['""2922027066""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/14629>,ILE,les mains vides,['filiatrault jean'],[],Les mains vides,"['""Filiatrault, Jean""']","['""""']",<http://banq.qc.ca/livre/53387>,Depot_legal,les mains liees,['marcia muller'],['978289077173X'],Les mains liées,"['""Marcia"" ""Muller""']","['""2890771733""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/9700>,ILE,l invisible,['lasnier rina'],[],L'invisible,"['""Lasnier, Rina""']","['""""']",<http://banq.qc.ca/livre/242518>,Depot_legal,invisible,['paul auster'],"['978276092978X', '978274278920X']",Invisible,"['""Paul"" ""Auster""']","['""9782760929784""', '""9782742789207""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/9700>,ILE,l invisible,['lasnier rina'],[],L'invisible,"['""Lasnier, Rina""']","['""""']",<http://banq.qc.ca/livre/282635>,Depot_legal,invisible,['paul auster'],"['978233000658X', '978276090799X']",Invisible,"['""Paul"" ""Auster""']","['""9782330006587""', '""9782760907997""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/12381>,ILE,la petite poule d eau,['roy gabrielle'],[],La petite poule d'eau,"['""Roy, Gabrielle""']","['""""']",<http://banq.qc.ca/livre/137027>,Depot_legal,la petite poule rouge,['gaby des groseilliers'],['978292213411X'],La petite poule rouge,"['""Gaby"" ""Des Groseilliers""']","['""2922134113""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/9596>,ILE,ouvrir le feu,['langevin gilbert'],[],Ouvrir le feu,"['""Langevin, Gilbert""']","['""""']",https://www.babelio.com/livres/Beauchamp-Fourrer-le-feu/1007734,Babelio,fourrer le feu,['marjolaine beauchamp'],['978292468203X'], Fourrer le feu ,[['Marjolaine  Beauchamp']],['9782924682036']
<http://www.sogides.com/livre/336340>,ADP,la cle,['joe vitale'],['978289225657X'],La clé,"['""JOE VITALE""']","['""9782892256574""']",<http://recif.litterature.org/ontologie/entite/oeuvre/11636>,ILE,la cle,['proulx monique'],[],La Clé,"['""Proulx, Monique""']","['""""']"
9782896478835,Hurtubise,les folles annees,['jean-pierre charland'],['978289647883X'],Les Folles annÃ©es (coffret),[['Jean-Pierre Charland (De (auteur))']],['9782896478835'],<http://recif.litterature.org/ontologie/entite/oeuvre/13243>,ILE,les breves annees,['therio adrien'],[],Les Brèves années,"['""Thério, Adrien""']","['""""']"
9782896478835,Hurtubise,les folles annees,['jean-pierre charland'],['978289647883X'],Les Folles annÃ©es (coffret),[['Jean-Pierre Charland (De (auteur))']],['9782896478835'],<http://recif.litterature.org/ontologie/entite/oeuvre/13242>,ILE,les breves annees,['therio adrien'],[],Les brèves années,"['""Thério, Adrien""']","['""""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/4451>,ILE,l insoumise,['blais marie-claire'],[],L'insoumise,"['""Blais, Marie-Claire""']","['""""']",<http://banq.qc.ca/livre/299041>,Depot_legal,l insoumise,['laurent chabin'],"['978289435568X', '978289435610X', '978289435639X']",L'insoumise,"['""Laurent"" ""Chabin""']","['""9782894355688""', '""9782894356104""', '""9782894356395""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/4451>,ILE,l insoumise,['blais marie-claire'],[],L'insoumise,"['""Blais, Marie-Claire""']","['""""']",<http://banq.qc.ca/livre/134313>,Depot_legal,l insoumise,['celine larouche'],['978298036553X'],L'insoumise,"['""Céline"" ""Larouche""']","['""298036553X""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/4451>,ILE,l insoumise,['blais marie-claire'],[],L'insoumise,"['""Blais, Marie-Claire""']","['""""']",<http://banq.qc.ca/livre/298205>,Depot_legal,l insoumise,['antonio villeneuve'],['978292336548X'],L'insoumise,"['""Antonio"" ""Villeneuve""']","['""9782923365480""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/4451>,ILE,l insoumise,['blais marie-claire'],[],L'insoumise,"['""Blais, Marie-Claire""']","['""""']",<http://banq.qc.ca/livre/300550>,Depot_legal,l insoumise,['laurent chabin'],"['978289435639X', '978289435568X', '978289435610X']",L'insoumise,"['""Laurent"" ""Chabin""']","['""9782894356395""', '""9782894355688""', '""9782894356104""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/4451>,ILE,l insoumise,['blais marie-claire'],[],L'insoumise,"['""Blais, Marie-Claire""']","['""""']",<http://banq.qc.ca/livre/225681>,Depot_legal,l insoumise,['francine forget'],['978276212962X'],L'insoumise,"['""Francine"" ""Forget""']","['""9782762129625""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/4451>,ILE,l insoumise,['blais marie-claire'],[],L'insoumise,"['""Blais, Marie-Claire""']","['""""']",<http://banq.qc.ca/livre/275560>,Depot_legal,l insoumise,['laurent chabin'],"['978289435639X', '978289435610X', '978289435568X']",L'insoumise,"['""Laurent"" ""Chabin""']","['""9782894356395""', '""9782894356104""', '""9782894355688""']"
